Plasmid,Concentration,Replicate,mCherry,GFP
pLac,0.01,3,3.2606572483021394,2.4099462426449305
pLac,0.01,3,2.52901436348048,2.761655683264749
pLac,0.01,3,2.1351889120260714,2.404434512189628
pLac,0.01,3,2.2256767791125807,2.408574504573654
pLac,0.01,3,1.75393225930466,2.229346489949991
pLac,0.01,3,1.5245304394234362,2.7591029865940766
pLac,0.01,3,1.8946694910312232,2.2569249376843503
pLac,0.01,3,1.1439561855484648,2.1223669050912304
pLac,0.01,3,1.2247643745996524,2.3846047455950847
pLac,0.01,3,1.6065888915412287,1.9539225770526647
pLac,0.01,3,2.078703022386956,2.7320848630702783
pLac,0.01,3,2.5359699755757217,2.0319956998481854
pLac,0.01,3,2.9935737739553216,2.5484083558554045
pLac,0.01,3,1.7671636288275951,2.290108987084768
pLac,0.01,3,2.3465702278629585,2.3683998304267706
pLac,0.01,3,1.6649914023863277,2.124923157068123
pLac,0.01,3,1.6539103761452865,1.7641611437054106
pLac,0.01,3,2.5336635455840657,2.1845975203580013
pLac,0.01,3,1.839194937742396,2.225267831600235
pLac,0.01,3,1.3295361273385853,2.2453079616707123
pLac,0.01,3,1.9776450094046207,2.345337386418453
pLac,0.01,3,1.8203317521247653,2.628166555987673
pLac,0.01,3,1.9106718776503289,2.8377199643708235
pLac,0.01,3,2.4636679440851363,2.340582462591672
pLac,0.01,3,1.23929741308522,2.117211277332684
pLac,0.01,3,1.5319796561710242,2.5180517117937287
pLac,0.01,3,2.370595663256424,2.654629876918103
pLac,0.01,3,1.8428731162229923,2.477339167034681
pLac,0.01,3,2.2099581827701784,2.223214825745292
pLac,0.01,3,2.3477443158692872,2.264509342479921
pLac,0.01,3,2.3975965785894444,1.8506080148507216
pLac,0.01,3,1.7116890755387681,2.5287479080929818
pLac,0.01,3,1.75393225930466,2.2273116926326435
pLac,0.01,3,1.5536043333587997,2.300657636555019
pLac,0.01,3,0.998357282079468,2.0193370751622166
pLac,0.01,3,2.2942196907727044,2.1350080914477667
pLac,0.01,3,2.17501485120084,2.2413693448429046
pLac,0.01,3,1.6308808864875806,1.9112986488619208
pLac,0.01,3,2.706380774943172,2.692406794793325
pLac,0.01,3,1.6249315627558651,2.5806728029191284
pLac,0.01,3,2.1197710805067653,2.391785581400015
pLac,0.01,3,2.01890435711014,2.7040977722655706
pLac,0.01,3,1.9043400847766208,2.3389864747457283
pLac,0.01,3,1.9106718776503289,2.388926718300578
pLac,0.01,3,1.2802389278884794,2.388926718300578
pLac,0.01,3,1.2930867249398683,1.9233215037548361
pLac,0.01,3,2.58043829341946,2.3243671341324683
pLac,0.01,3,1.762796914065199,1.9684903416479869
pLac,0.01,3,1.6249315627558651,1.9756043762915487
pLac,0.01,3,1.6594855183746522,2.253085199435334
pLac,0.01,3,1.5605842880580958,1.7697229820227045
pLac,0.01,3,1.7494325459026436,1.9791204551296568
pLac,0.01,3,1.4330784258544678,2.047343152045053
pLac,0.01,3,2.412028205802814,2.529803940879268
pLac,0.01,3,1.5742228399369165,2.0765789013592157
pLac,0.01,3,1.5465126946565917,2.5147936196921323
pLac,0.01,3,1.7671636288275951,2.300657636555019
pLac,0.01,3,1.3177162811844934,2.154536402119829
pLac,0.01,3,1.955479492658328,-0.2578445459685011
pLac,0.01,3,1.509245546706329,2.487860938606492
pLac,0.01,3,2.3717078795570323,1.7352933838592852
pLac,0.01,3,1.881438121508288,2.4404147461792998
pLac,0.01,3,2.314898331393815,2.1146115760831767
pLac,0.01,3,1.6127878452222115,2.40304617211954
pLac,0.01,3,1.7757700732905841,2.3243671341324683
pLac,0.01,3,1.4599483472562231,2.477339167034681
pLac,0.01,3,2.1256157976854317,2.1663325798709936
pLac,0.01,3,1.6966632988554706,2.5202109912755204
pLac,0.01,3,2.2163126710181147,2.6641729462289185
pLac,0.01,3,2.0451945296218974,2.623030166048661
pLac,0.01,3,1.7262221140243361,1.7585310602711466
pLac,0.01,3,2.6984800672871083,1.7697229820227045
pLac,0.01,3,1.5014007761946842,1.96126427036778
pLac,0.01,3,1.6594855183746522,2.513702427636598
pLac,0.01,3,2.6125404986245484,2.2550090850341653
pLac,0.01,3,2.4210635394653397,1.9791204551296568
pLac,0.01,3,2.008943983711916,2.4629239697036414
pLac,0.01,3,1.9583115659569768,2.489015268883476
pLac,0.01,3,1.4422172643312718,2.4339611089466566
pLac,0.01,3,0.9461537249153522,2.0319956998481854
pLac,0.01,3,0.5797549314805684,1.996307709483086
pLac,0.01,3,2.3535685516263603,2.405818664198844
pLac,0.01,3,1.9935707213477791,2.3562442575035143
pLac,0.01,3,2.246786385977184,2.436553466368199
pLac,0.01,3,2.3783231958456272,2.408574504573654
pLac,0.01,3,1.7494325459026436,2.327656367164756
pLac,0.01,3,1.8203317521247653,1.9350373583472644
pLac,0.01,3,2.539787552693482,2.229346489949991
pLac,0.01,3,2.0428679207978853,2.4555429090474954
pLac,0.01,3,1.4511714671198366,2.2936522173796186
pLac,0.01,3,2.203511262366287,2.2149096932571144
pLac,0.01,3,2.1256157976854317,2.2453079616707123
pLac,0.01,3,2.0013240029617503,2.4665704475155565
pLac,0.01,3,2.234847133070125,2.535047952735768
pLac,0.01,3,1.3945134205691725,2.035106532394905
pLac,0.01,3,1.8279736304547,2.5202109912755204
pLac,0.01,3,1.7671636288275951,2.5797277025992016
pLac,0.01,3,2.4527011669459315,2.628166555987673
pLac,0.01,3,1.867799569629468,2.3193886472122194
pLac,0.01,3,1.4142152402368375,2.516968249559256
pLac,0.01,3,1.8428731162229923,2.340582462591672
pLac,0.01,3,2.3794162123384304,2.3817006470203705
pLac,0.01,3,1.3177162811844934,2.3547019164106344
pLac,0.01,3,2.4933432193382843,2.5015248577314773
pLac,0.01,3,1.5605842880580958,2.378778050877828
pLac,0.01,3,1.860819614930172,2.62474869256354
pLac,0.01,3,1.6811101955624277,2.4300449027292768
pLac,0.01,3,1.4422172643312718,2.1845975203580013
pLac,0.01,3,2.06560203026258,2.273816883582616
pLac,0.01,3,2.208355222747325,2.2719704181407345
pLac,0.01,3,1.8164608282777008,2.3817006470203705
pLac,0.01,3,2.162726833498824,2.787635038741303
pLac,0.01,3,2.3783231958456272,2.535047952735768
pLac,0.01,3,1.8537279762279641,2.5015248577314773
pLac,0.01,3,1.593924659604581,2.37583672001673
pLac,0.01,3,1.2533690064867242,2.398855768172828
pLac,0.01,3,2.7237841778212526,1.9996692339909488
pLac,0.01,3,1.4511714671198366,2.321054151919609
pLac,0.01,3,2.416066666209503,2.1473103308396206
pLac,0.01,3,1.670429727833249,2.4832143566895684
pLac,0.01,3,1.7714877408155836,1.613117375772772
pLac,0.01,3,2.0722009307670586,1.986072800909231
pLac,0.01,3,1.7448866807888963,2.499275607918164
pLac,0.01,3,2.2378622328827364,2.1399686375245066
pLac,0.01,3,2.3418425247627668,2.5682320021361846
pLac,0.01,3,1.867799569629468,2.374358953705256
pLac,0.01,3,1.5169538794877269,2.2569249376843503
pLac,0.01,3,1.9138041731126003,2.208580681975444
pLac,0.01,3,1.8317457209948085,2.535047952735768
pLac,0.01,3,1.6308808864875806,1.9233215037548361
pLac,0.01,3,2.0851111045637767,2.5730569261222347
pLac,0.01,3,2.2497216150043142,2.435259118420753
pLac,0.01,3,1.23929741308522,2.0503519893387008
pLac,0.01,3,1.5605842880580958,2.2971682962177264
pLac,0.01,3,1.6863554397764071,2.3243671341324683
pLac,0.01,3,1.9468730481953391,2.300657636555019
pLac,0.01,3,2.6590445845438566,2.6195736823356164
pLac,0.01,3,2.4690512243919316,2.5623743135222967
pLac,0.01,3,1.5169538794877269,1.4461133026173407
pLac,0.01,3,2.4089750275072954,1.6208292555082109
pLac,0.01,3,1.8203317521247653,2.59735995254392
pLac,0.01,3,1.404473793967396,2.3075577070804103
pLac,0.01,3,1.6189012933635818,2.028863632785272
pLac,0.01,3,1.6594855183746522,2.2107000670049133
pLac,0.01,3,2.5203620965348232,2.329292183667736
pLac,0.01,3,1.3945134205691725,2.6009872128807787
pLac,0.01,3,1.6966632988554706,1.894761866612916
pLac,0.01,3,1.75393225930466,2.090526663485585
pLac,0.01,3,2.052101962360268,2.326014697996349
pLac,0.01,3,1.7165865614271718,2.0193370751622166
pLac,0.01,3,1.4685547917192119,2.369896882466354
pLac,0.01,3,1.3738949139910557,2.4339611089466566
pLac,0.01,3,1.3632144462618767,2.3623622953835626
pLac,0.01,3,1.9526292065445199,2.535047952735768
pLac,0.01,3,2.8014019225974907,2.55344513577322
pLac,0.01,3,1.878067626457756,2.317717075079019
pLac,0.01,3,2.06781259825252,2.041265632160801
pLac,0.01,3,2.0358139051136708,1.83648856103176
pLac,0.01,3,1.990955858523072,2.719701459655889
pLac,0.01,3,1.7671636288275951,2.405818664198844
pLac,0.01,3,2.129469891216248,2.2626249618310585
pLac,0.01,3,1.16133951014784,2.06219383477272
pLac,0.01,3,1.4511714671198366,2.4194352729887374
pLac,0.01,3,2.3465702278629585,2.2128097077009854
pLac,0.01,3,1.6811101955624277,2.3562442575035143
pLac,0.01,3,1.4852819830185835,1.791319723138608
pLac,0.01,3,2.581823350681649,1.894761866612916
pLac,0.01,3,1.812555798935393,2.5071002123914514
pLac,0.01,3,1.839194937742396,2.5180517117937287
pLac,0.01,3,1.907517288082612,2.2273116926326435
pLac,0.01,3,1.9261165749349536,2.2936522173796186
pLac,0.01,3,1.9200031267935835,2.3802416758607894
pLac,0.01,3,2.9949371031238012,2.4737776015999446
pLac,0.01,3,1.6863554397764071,2.426094984135608
pLac,0.01,3,1.974934187723433,2.5015248577314773
pLac,0.01,3,2.011455140362552,2.5463780603167403
pLac,0.01,3,2.2862095095619166,2.2273116926326435
pLac,0.01,3,1.78421257546829,2.3437578804074257
pLac,0.01,3,2.109855276263711,2.0225346215036017
pLac,0.01,3,1.800629932457101,2.195654586548528
pLac,0.01,3,1.7356526392265137,2.1374950679594256
pLac,0.01,3,2.160943257799336,2.7259349357307547
pLac,0.01,3,2.1697902174620296,2.4665704475155565
pLac,0.01,3,1.7671636288275951,2.3193886472122194
pLac,0.01,3,2.3912647857157365,2.4221107677009948
pLac,0.01,3,1.7356526392265137,2.3109692175399648
pLac,0.01,3,2.407952609607061,2.3817006470203705
pLac,0.01,3,2.383761521292549,2.5015248577314773
pLac,0.01,3,1.7165865614271718,2.273816883582616
pLac,0.01,3,1.5169538794877269,2.142428943918276
pLac,0.01,3,1.935131488354832,2.5319087429329024
pLac,0.01,3,1.6065888915412287,1.8989522705596282
pLac,0.01,3,1.60030200651124,2.4404147461792998
pLac,0.01,3,2.1256157976854317,2.499275607918164
pLac,0.01,3,1.3945134205691725,2.6204402473582498
pLac,0.01,3,1.423747176711213,1.9350373583472644
pLac,0.01,3,1.6308808864875806,2.168655855938792
pLac,0.01,3,1.6915393346978531,2.5191326217001984
pLac,0.01,3,2.6327189118657324,2.551437053604965
pLac,0.01,3,1.9468730481953391,1.9826097954669493
pLac,0.01,3,1.8164608282777008,2.129993330679276
pLac,0.01,3,2.1427012607391824,2.575927713650085
pLac,0.01,3,2.4279658496882868,1.95760810725348
pLac,0.01,3,2.5123470867419577,1.9791204551296568
pLac,0.01,3,2.2178871592217004,2.464142685010016
pLac,0.01,3,1.9497604718485042,1.7232177910727315
pLac,0.01,3,2.2888956872580803,1.9272601205826425
pLac,0.01,3,1.209738597916355,1.942684969430297
pLac,0.01,3,1.985679391882028,2.1868303522244315
pLac,0.01,3,1.5245304394234362,2.2128097077009854
pLac,0.01,3,1.8279736304547,2.512608634405646
pLac,0.01,3,2.5171734643415498,2.1350080914477667
pLac,0.01,3,1.209738597916355,2.371389066035425
pLac,0.01,3,2.162726833498824,2.42344268748413
pLac,0.01,3,1.404473793967396,2.4339611089466566
pLac,0.01,3,2.026230440654211,2.065107152769833
pLac,0.01,3,2.1427012607391824,2.493603767552252
pLac,0.01,3,2.54732545484284,2.50599054790116
pLac,0.01,3,1.6367514089099569,2.663385227506523
pLac,0.01,3,2.3442126799468803,2.161650436763391
pLac,0.01,3,1.7714877408155836,2.7441428252236766
pLac,0.01,3,2.3477443158692872,2.30239240627018
pLac,0.01,3,2.011455140362552,2.515882222914736
pLac,0.01,3,1.509245546706329,2.3389864747457283
pLac,0.01,3,1.9883254771338001,2.487860938606492
pLac,0.01,3,1.9410411487491712,2.5787806516064364
pLac,0.01,3,1.4422172643312718,2.420774970416661
pLac,0.01,3,2.093513592480344,2.405818664198844
pLac,0.01,3,2.01890435711014,2.390358376382792
pLac,0.01,3,1.8465210212864667,2.1521403337867717
pLac,0.01,3,2.109855276263711,2.682683531922079
pLac,0.01,3,1.780011425878984,2.378778050877828
pLac,0.01,3,1.509245546706329,2.053341224947355
pLac,0.01,3,1.985679391882028,2.0849983310314704
pLac,0.01,3,1.60030200651124,2.60548133346058
pLac,0.01,3,2.2848602909759923,2.1399686375245066
pLac,0.01,3,1.5674560220357685,2.351601593513432
pLac,0.01,3,1.7583867486912086,2.264509342479921
pLac,0.01,3,1.7448866807888963,2.3484801798221566
pLac,0.01,3,2.17501485120084,2.233389212516895
pLac,0.01,3,1.593924659604581,2.111997061641207
pLac,0.01,3,1.1780667014472117,2.5872345537660744
pLac,0.01,3,2.622744528321842,2.420774970416661
pLac,0.01,3,-inf,1.7108157916972022
pLac,0.01,3,2.1313844426304707,2.340582462591672
pLac,0.01,3,1.7494325459026436,2.4313540221425542
pLac,0.01,3,2.0451945296218974,2.282939371792709
pLac,0.01,3,1.6065888915412287,2.1374950679594256
pLac,0.01,3,1.6539103761452865,2.42344268748413
pLac,0.01,3,1.4422172643312718,2.1709674277954063
pLac,0.01,3,2.318670421933924,2.2550090850341653
pLac,0.01,3,1.7356526392265137,2.3143555505711557
pLac,0.01,3,1.4511714671198366,2.3683998304267706
pLac,0.01,3,1.7671636288275951,2.149731687609574
pLac,0.01,3,1.5536043333587997,2.4071986533385887
pLac,0.01,3,1.9043400847766208,1.6645619543788797
pLac,0.01,3,1.1069999586654655,2.2682550452653225
pLac,0.01,3,2.0428679207978853,2.2847423055194493
pLac,0.01,3,1.404473793967396,1.8219207964364368
pLac,0.01,3,2.1697902174620296,2.7441428252236766
pLac,0.01,3,2.950592645024252,2.7266223456617245
pLac,0.01,3,2.6321020461249485,2.404434512189628
pLac,0.01,3,2.208355222747325,1.9350373583472644
pLac,0.01,3,1.8241691610590989,2.1934643864802426
pLac,0.01,3,1.4685547917192119,1.4347831950363683
pLac,0.01,3,1.9830174141310803,2.111997061641207
pLac,0.01,3,1.5169538794877269,2.3109692175399648
pLac,0.01,3,2.151916103325443,2.225267831600235
pLac,0.01,3,1.6127878452222115,2.5147936196921323
pLac,0.01,3,2.3310171245699154,2.038196416415444
pLac,0.01,3,-inf,2.4313540221425542
pLac,0.01,3,2.078703022386956,2.2190810496501965
pLac,0.01,3,1.6649914023863277,2.650594265652401
pLac,0.01,3,3.366411354302852,1.8506080148507216
pLac,0.01,3,1.8572879790077648,2.4981468347951536
pLac,0.01,3,2.6671033149743124,2.635764916167089
pLac,0.01,3,1.8572879790077648,2.5191326217001984
pLac,0.01,3,1.7356526392265137,2.2273116926326435
pLac,0.01,3,1.6966632988554706,2.374358953705256
pLac,0.01,3,1.0450549552319086,2.1521403337867717
pLac,0.01,3,2.0851111045637767,2.5147936196921323
pLac,0.01,3,1.5393057397150949,2.2774876715050607
pLac,0.01,3,2.3033855292168166,2.2774876715050607
pLac,0.01,3,2.305969897840596,2.5643351970326576
pLac,0.01,3,1.6594855183746522,2.4153925504218328
pLac,0.01,3,1.593924659604581,1.894761866612916
pLac,0.01,3,2.1852829080291283,2.2353972946851504
pLac,0.01,3,1.6594855183746522,2.4832143566895684
pLac,0.01,3,1.5319796561710242,2.095989180894138
pLac,0.01,3,1.7448866807888963,2.6864476715148404
pLac,0.01,3,2.095589558632573,2.791825442688016
pLac,0.01,3,3.0934025241985488,2.588164333300233
pLac,0.01,3,2.080849360543697,2.3421729184062547
pLac,0.01,3,2.252637533174395,2.154536402119829
pLac,0.01,3,1.670429727833249,2.3193886472122194
pLac,0.01,3,1.066679632419684,2.161650436763391
pLac,0.01,3,1.4852819830185835,2.0193370751622166
pLac,0.01,3,1.9468730481953391,2.0096085260766863
pLac,0.01,3,2.095589558632573,2.2626249618310585
pLac,0.01,3,1.9410411487491712,2.0592619011988704
pLac,0.01,3,1.8428731162229923,1.7108157916972022
pLac,0.01,3,1.6308808864875806,2.494743758307845
pLac,0.01,3,1.78421257546829,2.793015705464674
pLac,0.01,3,1.8643233324901105,1.9031047517786768
pLac,0.01,3,1.839194937742396,2.426094984135608
pLac,0.01,3,1.3295361273385853,1.4785158939070375
pLac,0.01,3,1.5319796561710242,2.5082071997633646
pLac,0.01,3,2.089332259929033,2.3092666328662443
pLac,0.01,3,2.1078452140284725,2.0257100393193563
pLac,0.01,3,1.7356526392265137,2.249213057948912
pLac,0.01,3,1.4852819830185835,1.9826097954669493
pLac,0.01,3,2.6277597780235182,2.346911473873341
pLac,0.01,3,1.8537279762279641,2.569201054329745
pLac,0.01,3,1.8572879790077648,2.282939371792709
pLac,0.01,3,1.209738597916355,2.456781360657907
pLac,0.01,3,1.5808878973134044,2.4455130879996214
pLac,0.01,3,1.423747176711213,2.2128097077009854
pLac,0.01,3,1.8501391472009927,2.332546424564331
pLac,0.01,3,2.316159265283288,2.111997061641207
pLac,0.01,3,2.3334457222255827,2.337384916250288
pLac,0.01,3,2.1332907593895105,2.5115122275683124
pLac,0.01,3,1.23929741308522,2.327656367164756
pLac,0.01,3,1.670429727833249,2.237396627012288
pLac,0.01,3,2.031048074643793,1.9388770965962805
pLac,0.01,3,1.916914487373032,2.281129325882957
pLac,0.01,3,1.78421257546829,2.332546424564331
pLac,0.01,3,1.969462291516169,2.2413693448429046
pLac,0.01,3,2.1178055874266963,2.3058423927721123
pLac,0.01,3,1.593924659604581,2.1845975203580013
pLac,0.01,3,2.361596004546256,2.3389864747457283
pLac,0.01,3,2.080849360543697,1.635874735964595
pLac,0.01,3,2.7069025148070787,2.1890523713033816
pLac,0.01,3,1.3177162811844934,2.2413693448429046
pLac,0.01,3,1.78421257546829,2.4970152780118067
pLac,0.01,3,2.2780518934544562,2.06219383477272
pLac,0.01,3,0.9175490930282804,2.405818664198844
pLac,0.01,3,1.4330784258544678,2.0443144542954927
pLac,0.01,3,2.2780518934544562,2.4416946522898093
pLac,0.01,3,1.9106718776503289,2.2550090850341653
pLac,0.01,3,1.860819614930172,2.1399686375245066
pLac,0.01,3,1.5014007761946842,2.124923157068123
pLac,0.01,3,2.231811381728012,2.4480411717673456
pLac,0.01,3,2.302087671881784,2.233389212516895
pLac,0.01,3,2.6195809319980468,2.4970152780118067
pLac,0.01,3,2.1680348965015432,2.5433156726883053
pLac,0.01,3,1.6482642110869556,2.391785581400015
pLac,0.01,3,2.0213598645720268,2.3500435409362552
pLac,0.01,3,1.423747176711213,1.5462580877787888
pLac,0.01,3,1.4142152402368375,2.3421729184062547
pLac,0.01,3,2.2482564303205432,2.221152592866748
pLac,0.01,3,1.7883742770612008,1.8552195716889592
pLac,0.01,3,1.3410489295155839,2.453055932535837
pLac,0.01,3,2.557667676565163,3.166163251929712
pLac,0.01,3,1.762796914065199,2.2550090850341653
pLac,0.01,3,1.7448866807888963,2.565312505268162
pLac,0.01,3,1.3738949139910557,2.1325075618636937
pLac,0.01,3,0.8869702130519402,2.5643351970326576
pLac,0.01,3,2.089332259929033,2.2149096932571144
pLac,0.01,3,3.4125552479441525,2.168655855938792
pLac,0.01,3,1.6863554397764071,2.5202109912755204
pLac,0.01,3,1.3295361273385853,2.1325075618636937
pLac,0.01,3,1.4511714671198366,2.270116492212164
pLac,0.01,3,1.7494325459026436,1.8905328408873745
pLac,0.01,3,2.155549057790572,1.9502072041772534
pLac,0.01,3,1.6863554397764071,1.9272601205826425
pLac,0.01,3,2.006418518399168,2.332546424564331
pLac,0.01,3,1.5014007761946842,2.08220898479348
pLac,0.01,3,2.4357247867927643,2.0193370751622166
pLac,0.01,3,2.245311449630324,2.2865381827360567
pLac,0.01,3,2.3136337999705403,2.405818664198844
pLac,0.01,3,2.2163126710181147,1.996307709483086
pLac,0.01,3,1.8501391472009927,2.769855212192005
pLac,0.01,3,1.4422172643312718,1.6645619543788797
pLac,0.01,3,1.4330784258544678,2.2472646641800917
pLac,0.01,3,1.9200031267935835,2.5701680642621643
pLac,0.01,3,2.222577340165629,2.378778050877828
pLac,0.01,3,2.5123470867419577,2.6117000584676884
pLac,0.01,3,1.800629932457101,2.42344268748413
pLac,0.01,3,2.713629828455497,2.5037631355508614
pLac,0.01,3,2.109855276263711,2.2273116926326435
pLac,0.01,3,1.5169538794877269,2.0765789013592157
pLac,0.01,3,1.7402937074258396,2.527689439242748
pLac,0.01,3,2.7262868268377245,2.2883270584642634
pLac,0.01,3,2.6394483683942536,2.3092666328662443
pLac,0.01,3,1.5393057397150949,2.465358171927692
pLac,0.01,3,2.1313844426304707,2.435259118420753
pLac,0.01,3,1.6482642110869556,1.3323946594718477
pLac,0.01,3,1.8428731162229923,1.7170586913068349
pLac,0.01,3,2.1919984601892892,2.424770752211852
pLac,0.01,3,1.423747176711213,1.8219207964364368
pLac,0.01,3,1.6367514089099569,2.281129325882957
pLac,0.01,3,2.3382633562151653,2.4113138920720774
pLac,0.01,3,1.972206683957699,1.9193487859242184
pLac,0.01,3,2.3783231958456272,2.221152592866748
pLac,0.01,3,1.4769972938969185,1.8643059288668584
pLac,0.01,3,1.3522702368032804,2.467779528697644
pLac,0.01,3,2.159152475713817,2.087770823110774
pLac,0.01,3,2.0451945296218974,2.3227136330886817
pLac,0.01,3,1.8354859791678109,2.574015852371149
pLac,0.01,3,2.283506952632269,2.4180916525759244
pLac,0.01,3,2.3694806489244398,1.6782598683950165
pLac,0.01,3,1.6539103761452865,2.6238902338601817
pLac,0.01,3,2.2794219655290706,2.321054151919609
pLac,0.01,3,1.75393225930466,2.6117000584676884
